State,County,Fips,Rate,Surprise,Duration,Participant
FL,Miami-Dade County,12086,0.872,7.956152717577548,2308,choropleth-5ea89fec16db5330d387423e
MO,Reynolds County,29179,0.28,-0.31689528886929674,133,choropleth-5ea89fec16db5330d387423e
MO,Reynolds County,29179,0.28,-0.31689528886929674,134,choropleth-5ea89fec16db5330d387423e
MT,Hill County,30041,0.721,0.3832830700371589,216,choropleth-5ea89fec16db5330d387423e
MT,Blaine County,30005,0.882,0.452100797015514,713,choropleth-5ea89fec16db5330d387423e
MT,Musselshell County,30065,0.35600000000000004,-0.19066977914454966,217,choropleth-5ea89fec16db5330d387423e
MT,Yellowstone County,30111,0.53,-0.016021199613363225,169,choropleth-5ea89fec16db5330d387423e
MT,Big Horn County,30003,0.92,0.7058057683028113,711,choropleth-5ea89fec16db5330d387423e
MT,Big Horn County,30003,0.92,0.7058057683028113,320,choropleth-5ea89fec16db5330d387423e
MT,Rosebud County,30087,0.8640000000000001,0.49572733497704474,584,choropleth-5ea89fec16db5330d387423e
MT,Roosevelt County,30085,0.863,0.5481069270820483,876,choropleth-5ea89fec16db5330d387423e
NY,Allegany County,36003,0.455,-0.2638820692157708,178,choropleth-5ea89fec16db5330d387423e
MN,Cook County,27031,0.825,0.3425423946627654,699,choropleth-5ea89fec16db5330d387423e
WI,Ashland County,55003,0.737,0.40393267258686294,150,choropleth-5ea89fec16db5330d387423e
WI,Bayfield County,55007,0.846,0.6073562615625359,932,choropleth-5ea89fec16db5330d387423e
CT,Tolland County,9013,0.684,0.9259993813524098,169,choropleth-5ea89fec16db5330d387423e
PA,Clinton County,42035,0.466,-0.20742556331791084,134,choropleth-5ea89fec16db5330d387423e
PA,Jefferson County,42065,0.495,-0.12413465661088803,314,choropleth-5ea89fec16db5330d387423e
PA,Jefferson County,42065,0.495,-0.12413465661088803,308,choropleth-5ea89fec16db5330d387423e
PA,Jefferson County,42065,0.495,-0.12413465661088803,412,choropleth-5ea89fec16db5330d387423e
NC,Harnett County,37085,0.442,-0.5277760335859033,145,choropleth-5ea89fec16db5330d387423e
NC,Chatham County,37037,0.688,0.6699661289572458,193,choropleth-5ea89fec16db5330d387423e
NC,Orange County,37135,0.8740000000000001,2.045277659450022,911,choropleth-5ea89fec16db5330d387423e
NC,Bertie County,37015,0.5379999999999999,0.012015791738165154,199,choropleth-5ea89fec16db5330d387423e
NC,Tyrrell County,37177,0.501,-0.03174127410879075,166,choropleth-5ea89fec16db5330d387423e
