State,County,Fips,Rate,Surprise,Duration,Participant
NM,Rio Arriba County,35039,0.816,0.881017225115326,554,vsup-5d67d4393fcbbc0019f3e1a4
NM,Taos County,35055,0.8540000000000001,0.9157604068134019,197,vsup-5d67d4393fcbbc0019f3e1a4
NM,Colfax County,35007,0.639,0.18468984647855896,784,vsup-5d67d4393fcbbc0019f3e1a4
NM,Union County,35059,0.457,-0.07643784319431156,829,vsup-5d67d4393fcbbc0019f3e1a4
OK,Cimarron County,40025,0.33899999999999997,-0.14203919988626693,1236,vsup-5d67d4393fcbbc0019f3e1a4
OK,Texas County,40139,0.46399999999999997,-0.1537554400584607,604,vsup-5d67d4393fcbbc0019f3e1a4
NM,Union County,35059,0.457,-0.07643784319431156,658,vsup-5d67d4393fcbbc0019f3e1a4
TX,Hartley County,48205,0.47700000000000004,-0.06586763075413124,1494,vsup-5d67d4393fcbbc0019f3e1a4
TX,Dallam County,48111,0.441,-0.12405800462160747,1281,vsup-5d67d4393fcbbc0019f3e1a4
OR,Clackamas County,41005,0.705,1.7400612727451226,9047,vsup-5d67d4393fcbbc0019f3e1a4
OH,Knox County,39083,0.441,-0.36189501481886727,171,vsup-5d67d4393fcbbc0019f3e1a4
OH,Richland County,39139,0.456,-0.4216024229405328,184,vsup-5d67d4393fcbbc0019f3e1a4
OH,Ashland County,39005,0.445,-0.32073973038871906,156,vsup-5d67d4393fcbbc0019f3e1a4
OH,Holmes County,39075,0.184,-1.1476440353843762,3929,vsup-5d67d4393fcbbc0019f3e1a4
WV,Greenbrier County,54025,0.561,0.08427438048890148,293,vsup-5d67d4393fcbbc0019f3e1a4
AR,Independence County,5063,0.447,-0.2637251756898052,157,vsup-5d67d4393fcbbc0019f3e1a4
MO,Howell County,29091,0.341,-0.6060557176174518,565,vsup-5d67d4393fcbbc0019f3e1a4
MO,Douglas County,29067,0.24600000000000002,-0.5202828013114129,1904,vsup-5d67d4393fcbbc0019f3e1a4
MO,Barry County,29009,0.457,-0.22661774406954183,428,vsup-5d67d4393fcbbc0019f3e1a4
MO,Newton County,29145,0.266,-1.0116554668987845,2336,vsup-5d67d4393fcbbc0019f3e1a4
GA,Burke County,13033,0.586,0.1270896387286059,576,vsup-5d67d4393fcbbc0019f3e1a4
GA,Jefferson County,13163,0.55,0.03445980090083152,897,vsup-5d67d4393fcbbc0019f3e1a4
SC,Jasper County,45053,0.39299999999999996,-0.3831686375816401,645,vsup-5d67d4393fcbbc0019f3e1a4
GA,Effingham County,13103,0.39399999999999996,-0.5552235818354505,128,vsup-5d67d4393fcbbc0019f3e1a4
GA,Screven County,13251,0.493,-0.07418964008673097,465,vsup-5d67d4393fcbbc0019f3e1a4
GA,Bulloch County,13031,0.35200000000000004,-0.8029788296751376,150,vsup-5d67d4393fcbbc0019f3e1a4
GA,Chatham County,13051,0.578,0.3875908749084714,227,vsup-5d67d4393fcbbc0019f3e1a4
GA,Glynn County,13127,0.526,-0.030218855963354337,134,vsup-5d67d4393fcbbc0019f3e1a4
GA,Camden County,13039,0.574,0.15401409228647348,426,vsup-5d67d4393fcbbc0019f3e1a4
FL,Nassau County,12089,0.5920000000000001,0.280801071378273,489,vsup-5d67d4393fcbbc0019f3e1a4
GA,Charlton County,13049,0.259,-0.5006648876047736,5460,vsup-5d67d4393fcbbc0019f3e1a4
AL,Cleburne County,1029,0.294,-0.46087370652605125,151,vsup-5d67d4393fcbbc0019f3e1a4
AL,Cherokee County,1019,0.317,-0.5514400852497863,292,vsup-5d67d4393fcbbc0019f3e1a4
AL,DeKalb County,1049,0.348,-0.7781355029299422,2497,vsup-5d67d4393fcbbc0019f3e1a4
UT,Piute County,49031,0.39299999999999996,-0.08524066444666278,899,vsup-5f1f2e8f5581670eea5f5e25
FL,Hillsborough County,12057,0.6459999999999999,2.1378281487126443,6316,vsup-5f1f2e8f5581670eea5f5e25
TX,Hopkins County,48223,0.395,-0.41923408331947154,145,vsup-5f1f2e8f5581670eea5f5e25
TX,Rains County,48379,0.365,-0.2970522868516535,183,vsup-5f1f2e8f5581670eea5f5e25
TX,Smith County,48423,0.467,-0.4999240490543332,2229,vsup-5f1f2e8f5581670eea5f5e25
TX,Cherokee County,48073,0.397,-0.49186398680594623,2287,vsup-5f1f2e8f5581670eea5f5e25
FL,Hillsborough County,12057,0.6459999999999999,2.1378281487126443,2233,vsup-5f1f2e8f5581670eea5f5e25
FL,St. Johns County,12109,0.718,1.4929160873880223,298,vsup-5f1f2e8f5581670eea5f5e25
FL,Flagler County,12035,0.6509999999999999,0.6349058178607417,167,vsup-5f1f2e8f5581670eea5f5e25
FL,Volusia County,12127,0.609,0.8961161167085109,249,vsup-5f1f2e8f5581670eea5f5e25
AZ,Navajo County,4017,0.8079999999999999,1.4363523984361974,366,vsup-5f1f2e8f5581670eea5f5e25
AZ,Apache County,4001,0.95,1.7460433431494484,181,vsup-5f1f2e8f5581670eea5f5e25
AZ,Apache County,4001,0.95,1.7460433431494484,2828,vsup-5f1f2e8f5581670eea5f5e25
ND,Stark County,38089,0.37799999999999995,-0.43400697758047685,4014,vsup-5f1f2e8f5581670eea5f5e25
ND,Dunn County,38025,0.263,-0.2842080439488261,584,vsup-5f1f2e8f5581670eea5f5e25
ND,McKenzie County,38053,0.23399999999999999,-0.5782819929796693,745,vsup-5f1f2e8f5581670eea5f5e25
MT,Roosevelt County,30085,0.863,0.5481069270820483,133,vsup-5f1f2e8f5581670eea5f5e25
ND,Williams County,38105,0.311,-0.6780185946513149,967,vsup-5f1f2e8f5581670eea5f5e25
ND,Ramsey County,38071,0.591,0.09972178717672808,132,vsup-5f1f2e8f5581670eea5f5e25
ND,Eddy County,38027,0.529,-0.002667154432134775,199,vsup-5f1f2e8f5581670eea5f5e25
ND,Foster County,38031,0.5529999999999999,0.018456412969349453,1933,vsup-5f1f2e8f5581670eea5f5e25
NC,Catawba County,37035,0.593,0.3826837513790559,218,vsup-5f1f2e8f5581670eea5f5e25
FL,Lee County,12071,0.636,1.422395398610544,148,vsup-5f1f2e8f5581670eea5f5e25
FL,Taylor County,12123,0.41100000000000003,-0.2829340662426949,1804,vsup-5f1f2e8f5581670eea5f5e25
FL,Lafayette County,12067,0.401,-0.1915328150170594,175,vsup-5f1f2e8f5581670eea5f5e25
FL,Dixie County,12029,0.35200000000000004,-0.3708901762036103,2050,vsup-5f1f2e8f5581670eea5f5e25
NC,Craven County,37049,0.653,0.6084113001699992,221,vsup-5f1f2e8f5581670eea5f5e25
SC,Dillon County,45033,0.461,-0.19811243126209388,200,vsup-5f1f2e8f5581670eea5f5e25
SC,Horry County,45051,0.581,0.45663408070308736,610,vsup-5f1f2e8f5581670eea5f5e25
NC,Richmond County,37153,0.49700000000000005,-0.11940625542890228,211,vsup-5f1f2e8f5581670eea5f5e25
NC,Surry County,37171,0.541,0.036160270027495646,868,vsup-5f1f2e8f5581670eea5f5e25
FL,Bradford County,12007,0.467,-0.17461880770167804,197,vsup-5f1f2e8f5581670eea5f5e25
FL,Walton County,12131,0.505,-0.11890797749360126,187,vsup-5f1f2e8f5581670eea5f5e25
AL,Covington County,1039,0.38799999999999996,-0.4402684612174661,850,vsup-5f1f2e8f5581670eea5f5e25
AL,Butler County,1013,0.40399999999999997,-0.28413663990454996,1433,vsup-5f1f2e8f5581670eea5f5e25
AL,Crenshaw County,1041,0.353,-0.33381973270372883,150,vsup-5f1f2e8f5581670eea5f5e25
AL,Montgomery County,1101,0.54,0.05665451443185149,215,vsup-5f1f2e8f5581670eea5f5e25
AL,Pike County,1109,0.43200000000000005,-0.28996155199609125,780,vsup-5f1f2e8f5581670eea5f5e25
AL,Montgomery County,1101,0.54,0.05665451443185149,169,vsup-5f1f2e8f5581670eea5f5e25
AL,Shelby County,1117,0.373,-1.1686341206464061,979,vsup-5f1f2e8f5581670eea5f5e25
AL,Chilton County,1021,0.37200000000000005,-0.5349590107131142,394,vsup-5f1f2e8f5581670eea5f5e25
AL,Bibb County,1007,0.36,-0.40875048395225255,416,vsup-5f1f2e8f5581670eea5f5e25
AL,Tuscaloosa County,1125,0.449,-0.6037339636890424,325,vsup-5f1f2e8f5581670eea5f5e25
AL,Fayette County,1057,0.359,-0.3509865688983805,1401,vsup-5f1f2e8f5581670eea5f5e25
AL,Cullman County,1043,0.389,-0.6559076276604091,1245,vsup-5f1f2e8f5581670eea5f5e25
